document_id,case_id,document_type,language,text_hash,raw_text_ref,source_id,created_at,synthetic_demo_record
DOC_FIR_0444,444,FIRST_INFORMATION_REPORT,English,946d747ce8e5b705,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0444 | Station: Juhu Police Station | Date: 2026-04-22
Investigating Officer: Assistant Inspector A. B. Deshmukh (Conversational Narrative)

NARRATIVE STATEMENT:
Information received via control room dispatch regarding suspicious activity in progress.

Incident Details:
On 2026-04-22 at approximately 09:32 hours near Chembur Colony Sector-152, an incident adhering to MO category [Narcotics Courier Network] was reported.

Accused / Suspects Mentioned in Report:

- Nicholas Cheema (Alias: N. Cheema, Phone: Phone On Record)

- Yuvraj Mital (Alias: Y. Mital, Phone: Phone On Record)

- Gunbir Shan (Alias: G. Shan, Phone: Phone On Record)


Sequence of Events Observed:

1. The victim narrated that suddenly Procure Contraband Consignment

2. The victim narrated that suddenly Conceal In Commercial Cargo

3. The victim narrated that suddenly Transport Via Interstate Transport

4. The victim narrated that suddenly Drop At Designated Transit Point

5. The victim narrated that suddenly Handoff To Local Distributor


Vehicles / Assets Identified:

- Vehicle Reg No:  ( TVS Jupiter)


OFFICER CONCLUSION:
CCTV footage being retrieved from nearby establishments to trace accused.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000444,2026-04-22T09:32:42,True
DOC_FIR_0445,445,FIRST_INFORMATION_REPORT,English,bb935e2c2dfcf100,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0445 | Station: Malad Police Station | Date: 2026-04-22
Investigating Officer: Sub-Inspector R. P. Patil (Verbose Detailed)

NARRATIVE STATEMENT:
On duty at police station, complainant presented in person with written application stating facts.

Incident Details:
On 2026-04-22 at approximately 18:50 hours near Sion Circle Sector-59, an incident adhering to MO category [Vehicle Theft Ring] was reported.

Accused / Suspects Mentioned in Report:

- Hritik Bahl (Alias: H. Bahl, Phone: Phone On Record)

- Karan De (Alias: K. De, Phone: Phone On Record)


Sequence of Events Observed:

1. Upon further inquiry into the sequence of events, it transpired that Observe Target Vehicle

2. Upon further inquiry into the sequence of events, it transpired that Approach With Master Key Or Device

3. Upon further inquiry into the sequence of events, it transpired that Disable Security Tracker

4. Upon further inquiry into the sequence of events, it transpired that Steal And Drive Away

5. Upon further inquiry into the sequence of events, it transpired that Replace Plate Number

6. Upon further inquiry into the sequence of events, it transpired that Transport To Outstation Warehouse


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Maruti Suzuki Swift)


OFFICER CONCLUSION:
Spot panchnama conducted. Evidence seized and sent for forensic evaluation.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000445,2026-04-22T18:50:11,True
DOC_FIR_0446,446,FIRST_INFORMATION_REPORT,English,0fbeb15e4d0abb92,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0446 | Station: Byculla Police Station | Date: 2026-04-23
Investigating Officer: Assistant Inspector A. B. Deshmukh (Conversational Narrative)

NARRATIVE STATEMENT:
Information received via control room dispatch regarding suspicious activity in progress.

Incident Details:
On 2026-04-23 at approximately 10:24 hours near Lower Parel Business Park Sector-150, an incident adhering to MO category [ATM/Card Skimming Racket] was reported.

Accused / Suspects Mentioned in Report:

- Wyatt Bhasin (Alias: W. Bhasin, Phone: Phone On Record)

- Karan De (Alias: K. De, Phone: Phone On Record)


Sequence of Events Observed:

1. The victim narrated that suddenly Inspect Unattended Kiosk

2. The victim narrated that suddenly Attach Skimmer Overlay

3. The victim narrated that suddenly Install Pinhole Camera

4. The victim narrated that suddenly Harvest Magnetic Stripe Data

5. The victim narrated that suddenly Encode Cloned Cards

6. The victim narrated that suddenly Execute Unauthorized Withdrawals


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Maruti Suzuki Swift)


OFFICER CONCLUSION:
CCTV footage being retrieved from nearby establishments to trace accused.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000446,2026-04-23T10:24:10,True
DOC_FIR_0447,447,FIRST_INFORMATION_REPORT,English,c478a7c222450c54,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0447 | Station: Ghatkopar Police Station | Date: 2026-04-23
Investigating Officer: Assistant Inspector A. B. Deshmukh (Conversational Narrative)

NARRATIVE STATEMENT:
Information received via control room dispatch regarding suspicious activity in progress.

Incident Details:
On 2026-04-23 at approximately 13:10 hours near Lower Parel Business Park Sector-50, an incident adhering to MO category [Two-Wheeler Chain Snatching] was reported.

Accused / Suspects Mentioned in Report:

- Bhavna Borde (Alias: B. Borde, Phone: Phone On Record)

- Hemang Sura (Alias: H. Sura, Phone: Phone On Record)

- Januja Ratta (Alias: J. Ratta, Phone: Phone On Record)

- Warda Narayan (Alias: W. Narayan, Phone: Phone On Record)

- Gayathri Dutta (Alias: G. Dutta, Phone: Phone On Record)


Sequence of Events Observed:

1. The victim narrated that suddenly Survey Pedestrian Victim

2. The victim narrated that suddenly Approach On Unidentified Motorcycle

3. The victim narrated that suddenly Pillion Rider Snatches Valuable

4. The victim narrated that suddenly Accelerate Through Narrow By-Lanes

5. The victim narrated that suddenly Deliver Loot To Fencer


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
CCTV footage being retrieved from nearby establishments to trace accused.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000447,2026-04-23T13:10:19,True
DOC_FIR_0448,448,FIRST_INFORMATION_REPORT,English,f41fd16e6ea91896,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0448 | Station: Borivali Police Station | Date: 2026-04-24
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2026-04-24 at approximately 12:49 hours near Sewri Timber Market Sector-16, an incident adhering to MO category [Cyber Fraud Call Center] was reported.

Accused / Suspects Mentioned in Report:

- Indali Sahota (Alias: I. Sahota, Phone: Phone On Record)

- Farhan Chaudhry (Alias: F. Chaudhry, Phone: Phone On Record)

- Saksham Gera (Alias: S. Gera, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Spoof Official Bank Helpline

2. Thereafter, Contact Target Victim

3. Thereafter, Induce Panic Regarding Account Block

4. Thereafter, Extract Otp And Credentials

5. Thereafter, Initiate Unauthorized Fund Transfer

6. Thereafter, Layer Funds Across Mule Accounts


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Royal Enfield Classic 350)


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000448,2026-04-24T12:49:20,True
DOC_FIR_0449,449,FIRST_INFORMATION_REPORT,English,2bd4599ad78ca010,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0449 | Station: Byculla Police Station | Date: 2026-04-24
Investigating Officer: Assistant Inspector A. B. Deshmukh (Conversational Narrative)

NARRATIVE STATEMENT:
Information received via control room dispatch regarding suspicious activity in progress.

Incident Details:
On 2026-04-24 at approximately 12:50 hours near Borivali West Station Area Sector-94, an incident adhering to MO category [Commercial Extortion Racket] was reported.

Accused / Suspects Mentioned in Report:

- Nachiket Kibe (Alias: N. Kibe, Phone: Phone On Record)

- Xalak Jha (Alias: X. Jha, Phone: Phone On Record)

- Hardik Buch (Alias: H. Buch, Phone: Phone On Record)


Sequence of Events Observed:

1. The victim narrated that suddenly Identify Prominent Local Trader

2. The victim narrated that suddenly Send Covert Intimidation Message

3. The victim narrated that suddenly Demand Recurring Protection Money

4. The victim narrated that suddenly Specify Hawala Or Cash Drop

5. The victim narrated that suddenly Verify Fund Receipt Via Courier


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
CCTV footage being retrieved from nearby establishments to trace accused.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000449,2026-04-24T12:50:10,True
DOC_FIR_0450,450,FIRST_INFORMATION_REPORT,English,828187c9dfef82ec,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0450 | Station: Kurla Police Station | Date: 2026-04-24
Investigating Officer: Assistant Inspector A. B. Deshmukh (Conversational Narrative)

NARRATIVE STATEMENT:
Information received via control room dispatch regarding suspicious activity in progress.

Incident Details:
On 2026-04-24 at approximately 18:59 hours near Tardeo Road Sector-220, an incident adhering to MO category [Narcotics Courier Network] was reported.

Accused / Suspects Mentioned in Report:

- Ubika Maharaj (Alias: U. Maharaj, Phone: Phone On Record)

- Urmi Gade (Alias: U. Gade, Phone: Phone On Record)

- Madhav Bains (Alias: M. Bains, Phone: Phone On Record)


Sequence of Events Observed:

1. The victim narrated that suddenly Procure Contraband Consignment

2. The victim narrated that suddenly Conceal In Commercial Cargo

3. The victim narrated that suddenly Transport Via Interstate Transport

4. The victim narrated that suddenly Drop At Designated Transit Point

5. The victim narrated that suddenly Handoff To Local Distributor


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Tata Nexon)


OFFICER CONCLUSION:
CCTV footage being retrieved from nearby establishments to trace accused.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000450,2026-04-24T18:59:46,True
DOC_FIR_0451,451,FIRST_INFORMATION_REPORT,English,afa4c4a9283ab7ad,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0451 | Station: Worli Police Station | Date: 2026-04-25
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2026-04-25 at approximately 09:00 hours near Lower Parel Business Park Sector-110, an incident adhering to MO category [Vehicle Theft Ring] was reported.

Accused / Suspects Mentioned in Report:

- Kashish Chahal (Alias: K. Chahal, Phone: Phone On Record)

- Ekanta Tara (Alias: E. Tara, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Observe Target Vehicle

2. Thereafter, Approach With Master Key Or Device

3. Thereafter, Disable Security Tracker

4. Thereafter, Steal And Drive Away

5. Thereafter, Replace Plate Number

6. Thereafter, Transport To Outstation Warehouse


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000451,2026-04-25T09:00:06,True
DOC_FIR_0452,452,FIRST_INFORMATION_REPORT,English,3f51bfe19c4153a6,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0452 | Station: Byculla Police Station | Date: 2026-04-25
Investigating Officer: Assistant Inspector A. B. Deshmukh (Conversational Narrative)

NARRATIVE STATEMENT:
Information received via control room dispatch regarding suspicious activity in progress.

Incident Details:
On 2026-04-25 at approximately 09:49 hours near Juhu Tara Road Sector-107, an incident adhering to MO category [ATM/Card Skimming Racket] was reported.

Accused / Suspects Mentioned in Report:

- Balhaar Nori (Alias: B. Nori, Phone: Phone On Record)

- Netra Sanghvi (Alias: N. Sanghvi, Phone: Phone On Record)

- Yasti Kala (Alias: Y. Kala, Phone: Phone On Record)


Sequence of Events Observed:

1. The victim narrated that suddenly Inspect Unattended Kiosk

2. The victim narrated that suddenly Attach Skimmer Overlay

3. The victim narrated that suddenly Install Pinhole Camera

4. The victim narrated that suddenly Harvest Magnetic Stripe Data

5. The victim narrated that suddenly Encode Cloned Cards

6. The victim narrated that suddenly Execute Unauthorized Withdrawals


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
CCTV footage being retrieved from nearby establishments to trace accused.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000452,2026-04-25T09:49:18,True
DOC_FIR_0453,453,FIRST_INFORMATION_REPORT,English,6493c8a0daccb8ff,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0453 | Station: Bandra Police Station | Date: 2026-04-26
Investigating Officer: Sub-Inspector R. P. Patil (Verbose Detailed)

NARRATIVE STATEMENT:
On duty at police station, complainant presented in person with written application stating facts.

Incident Details:
On 2026-04-26 at approximately 12:30 hours near Sewri Timber Market Sector-136, an incident adhering to MO category [Two-Wheeler Chain Snatching] was reported.

Accused / Suspects Mentioned in Report:

- Triveni Wable (Alias: T. Wable, Phone: Phone On Record)

- Ekiya Narayanan (Alias: E. Narayanan, Phone: Phone On Record)


Sequence of Events Observed:

1. Upon further inquiry into the sequence of events, it transpired that Survey Pedestrian Victim

2. Upon further inquiry into the sequence of events, it transpired that Approach On Unidentified Motorcycle

3. Upon further inquiry into the sequence of events, it transpired that Pillion Rider Snatches Valuable

4. Upon further inquiry into the sequence of events, it transpired that Accelerate Through Narrow By-Lanes

5. Upon further inquiry into the sequence of events, it transpired that Deliver Loot To Fencer


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Mahindra Scorpio)


OFFICER CONCLUSION:
Spot panchnama conducted. Evidence seized and sent for forensic evaluation.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000453,2026-04-26T12:30:15,True
DOC_FIR_0454,454,FIRST_INFORMATION_REPORT,English,ce7a95648292c8ef,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0454 | Station: Chembur Police Station | Date: 2026-04-26
Investigating Officer: Sub-Inspector R. P. Patil (Verbose Detailed)

NARRATIVE STATEMENT:
On duty at police station, complainant presented in person with written application stating facts.

Incident Details:
On 2026-04-26 at approximately 20:48 hours near Dadar TT Circle Sector-188, an incident adhering to MO category [Cyber Fraud Call Center] was reported.

Accused / Suspects Mentioned in Report:

- Samuel Kale (Alias: S. Kale, Phone: Phone On Record)

- Kamala Krish (Alias: K. Krish, Phone: Phone On Record)


Sequence of Events Observed:

1. Upon further inquiry into the sequence of events, it transpired that Spoof Official Bank Helpline

2. Upon further inquiry into the sequence of events, it transpired that Contact Target Victim

3. Upon further inquiry into the sequence of events, it transpired that Induce Panic Regarding Account Block

4. Upon further inquiry into the sequence of events, it transpired that Extract Otp And Credentials

5. Upon further inquiry into the sequence of events, it transpired that Initiate Unauthorized Fund Transfer

6. Upon further inquiry into the sequence of events, it transpired that Layer Funds Across Mule Accounts


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Maruti Suzuki Swift)


OFFICER CONCLUSION:
Spot panchnama conducted. Evidence seized and sent for forensic evaluation.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000454,2026-04-26T20:48:48,True
DOC_FIR_0455,455,FIRST_INFORMATION_REPORT,English,ecec8d4c83b27d33,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0455 | Station: Colaba Police Station | Date: 2026-04-27
Investigating Officer: Sub-Inspector R. P. Patil (Verbose Detailed)

NARRATIVE STATEMENT:
On duty at police station, complainant presented in person with written application stating facts.

Incident Details:
On 2026-04-27 at approximately 13:16 hours near Chembur Colony Sector-172, an incident adhering to MO category [Commercial Extortion Racket] was reported.

Accused / Suspects Mentioned in Report:

- Zayyan Palan (Alias: Z. Palan, Phone: Phone On Record)

- Lavanya Kurian (Alias: L. Kurian, Phone: Phone On Record)


Sequence of Events Observed:

1. Upon further inquiry into the sequence of events, it transpired that Identify Prominent Local Trader

2. Upon further inquiry into the sequence of events, it transpired that Send Covert Intimidation Message

3. Upon further inquiry into the sequence of events, it transpired that Demand Recurring Protection Money

4. Upon further inquiry into the sequence of events, it transpired that Specify Hawala Or Cash Drop

5. Upon further inquiry into the sequence of events, it transpired that Verify Fund Receipt Via Courier


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Royal Enfield Classic 350)


OFFICER CONCLUSION:
Spot panchnama conducted. Evidence seized and sent for forensic evaluation.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000455,2026-04-27T13:16:59,True
DOC_FIR_0456,456,FIRST_INFORMATION_REPORT,English,a6218646a6993999,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0456 | Station: Colaba Police Station | Date: 2026-04-27
Investigating Officer: Sub-Inspector R. P. Patil (Verbose Detailed)

NARRATIVE STATEMENT:
On duty at police station, complainant presented in person with written application stating facts.

Incident Details:
On 2026-04-27 at approximately 17:54 hours near Sion Circle Sector-119, an incident adhering to MO category [Narcotics Courier Network] was reported.

Accused / Suspects Mentioned in Report:

- Jagrati Wason (Alias: J. Wason, Phone: Phone On Record)

- Sanaya Sheth (Alias: S. Sheth, Phone: Phone On Record)


Sequence of Events Observed:

1. Upon further inquiry into the sequence of events, it transpired that Procure Contraband Consignment

2. Upon further inquiry into the sequence of events, it transpired that Conceal In Commercial Cargo

3. Upon further inquiry into the sequence of events, it transpired that Transport Via Interstate Transport

4. Upon further inquiry into the sequence of events, it transpired that Drop At Designated Transit Point

5. Upon further inquiry into the sequence of events, it transpired that Handoff To Local Distributor


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
Spot panchnama conducted. Evidence seized and sent for forensic evaluation.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000456,2026-04-27T17:54:11,True
DOC_FIR_0457,457,FIRST_INFORMATION_REPORT,English,eaeca95025cc31e5,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0457 | Station: Juhu Police Station | Date: 2026-04-28
Investigating Officer: Sub-Inspector R. P. Patil (Verbose Detailed)

NARRATIVE STATEMENT:
On duty at police station, complainant presented in person with written application stating facts.

Incident Details:
On 2026-04-28 at approximately 20:02 hours near Crawford Market Sector-163, an incident adhering to MO category [Vehicle Theft Ring] was reported.

Accused / Suspects Mentioned in Report:

- Vihaan Roy (Alias: V. Roy, Phone: Phone On Record)

- Adya Lad (Alias: A. Lad, Phone: Phone On Record)

- Jonathan Rana (Alias: J. Rana, Phone: Phone On Record)

- Ekbal Brahmbhatt (Alias: E. Brahmbhatt, Phone: Phone On Record)


Sequence of Events Observed:

1. Upon further inquiry into the sequence of events, it transpired that Observe Target Vehicle

2. Upon further inquiry into the sequence of events, it transpired that Approach With Master Key Or Device

3. Upon further inquiry into the sequence of events, it transpired that Disable Security Tracker

4. Upon further inquiry into the sequence of events, it transpired that Steal And Drive Away

5. Upon further inquiry into the sequence of events, it transpired that Replace Plate Number

6. Upon further inquiry into the sequence of events, it transpired that Transport To Outstation Warehouse


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Royal Enfield Classic 350)


OFFICER CONCLUSION:
Spot panchnama conducted. Evidence seized and sent for forensic evaluation.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000457,2026-04-28T20:02:12,True
DOC_FIR_0458,458,FIRST_INFORMATION_REPORT,English,4b8de930c4fba735,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0458 | Station: Kurla Police Station | Date: 2026-04-29
Investigating Officer: Assistant Inspector A. B. Deshmukh (Conversational Narrative)

NARRATIVE STATEMENT:
Information received via control room dispatch regarding suspicious activity in progress.

Incident Details:
On 2026-04-29 at approximately 16:12 hours near Lower Parel Business Park Sector-110, an incident adhering to MO category [ATM/Card Skimming Racket] was reported.

Accused / Suspects Mentioned in Report:

- Brinda Mall (Alias: B. Mall, Phone: Phone On Record)

- Dayita Saran (Alias: D. Saran, Phone: Phone On Record)


Sequence of Events Observed:

1. The victim narrated that suddenly Inspect Unattended Kiosk

2. The victim narrated that suddenly Attach Skimmer Overlay

3. The victim narrated that suddenly Install Pinhole Camera

4. The victim narrated that suddenly Harvest Magnetic Stripe Data

5. The victim narrated that suddenly Encode Cloned Cards

6. The victim narrated that suddenly Execute Unauthorized Withdrawals


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
CCTV footage being retrieved from nearby establishments to trace accused.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000458,2026-04-29T16:12:21,True
DOC_FIR_0459,459,FIRST_INFORMATION_REPORT,English,9eb7a7eb31a1f2a1,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0459 | Station: Borivali Police Station | Date: 2026-04-29
Investigating Officer: Assistant Inspector A. B. Deshmukh (Conversational Narrative)

NARRATIVE STATEMENT:
Information received via control room dispatch regarding suspicious activity in progress.

Incident Details:
On 2026-04-29 at approximately 22:55 hours near Worli Sea Face Sector-189, an incident adhering to MO category [Two-Wheeler Chain Snatching] was reported.

Accused / Suspects Mentioned in Report:

- Girik Ghosh (Alias: G. Ghosh, Phone: Phone On Record)

- Ayaan Tata (Alias: A. Tata, Phone: Phone On Record)

- Kamya Dhawan (Alias: K. Dhawan, Phone: Phone On Record)


Sequence of Events Observed:

1. The victim narrated that suddenly Survey Pedestrian Victim

2. The victim narrated that suddenly Approach On Unidentified Motorcycle

3. The victim narrated that suddenly Pillion Rider Snatches Valuable

4. The victim narrated that suddenly Accelerate Through Narrow By-Lanes

5. The victim narrated that suddenly Deliver Loot To Fencer


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
CCTV footage being retrieved from nearby establishments to trace accused.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000459,2026-04-29T22:55:44,True
DOC_FIR_0460,460,FIRST_INFORMATION_REPORT,English,f3fedb9b643b76d4,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0460 | Station: Dharavi Police Station | Date: 2026-04-30
Investigating Officer: Inspector S. V. Kadam (Formal Terse)

NARRATIVE STATEMENT:
Respectfully reported that on the stated date and time, complainant reported an offense.

Incident Details:
On 2026-04-30 at approximately 13:44 hours near Sion Circle Sector-99, an incident adhering to MO category [Cyber Fraud Call Center] was reported.

Accused / Suspects Mentioned in Report:

- Faris Lanka (Alias: F. Lanka, Phone: Phone On Record)

- Omya Lanka (Alias: O. Lanka, Phone: Phone On Record)


Sequence of Events Observed:

1. Thereafter, Spoof Official Bank Helpline

2. Thereafter, Contact Target Victim

3. Thereafter, Induce Panic Regarding Account Block

4. Thereafter, Extract Otp And Credentials

5. Thereafter, Initiate Unauthorized Fund Transfer

6. Thereafter, Layer Funds Across Mule Accounts


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Toyota Innova)


OFFICER CONCLUSION:
FIR registered under relevant sections. Investigation handed over to Sub-Inspector.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000460,2026-04-30T13:44:39,True
DOC_FIR_0461,461,FIRST_INFORMATION_REPORT,English,9fb8fa78a70e7755,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0461 | Station: Bandra Police Station | Date: 2026-05-02
Investigating Officer: Assistant Inspector A. B. Deshmukh (Conversational Narrative)

NARRATIVE STATEMENT:
Information received via control room dispatch regarding suspicious activity in progress.

Incident Details:
On 2026-05-02 at approximately 02:42 hours near Colaba Causeway Sector-182, an incident adhering to MO category [Commercial Extortion Racket] was reported.

Accused / Suspects Mentioned in Report:

- Nitara Tak (Alias: N. Tak, Phone: Phone On Record)

- Qadim Parikh (Alias: Q. Parikh, Phone: Phone On Record)


Sequence of Events Observed:

1. The victim narrated that suddenly Identify Prominent Local Trader

2. The victim narrated that suddenly Send Covert Intimidation Message

3. The victim narrated that suddenly Demand Recurring Protection Money

4. The victim narrated that suddenly Specify Hawala Or Cash Drop

5. The victim narrated that suddenly Verify Fund Receipt Via Courier


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
CCTV footage being retrieved from nearby establishments to trace accused.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000461,2026-05-02T02:42:24,True
DOC_FIR_0462,462,FIRST_INFORMATION_REPORT,English,c8d4fdbc5800fa69,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0462 | Station: Worli Police Station | Date: 2026-05-02
Investigating Officer: Assistant Inspector A. B. Deshmukh (Conversational Narrative)

NARRATIVE STATEMENT:
Information received via control room dispatch regarding suspicious activity in progress.

Incident Details:
On 2026-05-02 at approximately 23:33 hours near Crawford Market Sector-123, an incident adhering to MO category [Narcotics Courier Network] was reported.

Accused / Suspects Mentioned in Report:

- Patrick Dash (Alias: P. Dash, Phone: Phone On Record)

- Lipika Kar (Alias: L. Kar, Phone: Phone On Record)


Sequence of Events Observed:

1. The victim narrated that suddenly Procure Contraband Consignment

2. The victim narrated that suddenly Conceal In Commercial Cargo

3. The victim narrated that suddenly Transport Via Interstate Transport

4. The victim narrated that suddenly Drop At Designated Transit Point

5. The victim narrated that suddenly Handoff To Local Distributor


Vehicles / Assets Identified:

- No vehicle directly identified on spot.


OFFICER CONCLUSION:
CCTV footage being retrieved from nearby establishments to trace accused.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000462,2026-05-02T23:33:10,True
DOC_FIR_0463,463,FIRST_INFORMATION_REPORT,English,4dc3c404b80f2dd1,"MUMBAI POLICE DEPARTMENT - FIRST INFORMATION REPORT (SYNTHETIC RECORD)
FIR No: CASE_2025_0463 | Station: Kurla Police Station | Date: 2026-05-04
Investigating Officer: Sub-Inspector R. P. Patil (Verbose Detailed)

NARRATIVE STATEMENT:
On duty at police station, complainant presented in person with written application stating facts.

Incident Details:
On 2026-05-04 at approximately 13:12 hours near Lower Parel Business Park Sector-230, an incident adhering to MO category [Vehicle Theft Ring] was reported.

Accused / Suspects Mentioned in Report:

- Madhavi Bala (Alias: M. Bala, Phone: Phone On Record)

- Lakshmi Varughese (Alias: L. Varughese, Phone: Phone On Record)

- Ronith Agate (Alias: R. Agate, Phone: Phone On Record)


Sequence of Events Observed:

1. Upon further inquiry into the sequence of events, it transpired that Observe Target Vehicle

2. Upon further inquiry into the sequence of events, it transpired that Approach With Master Key Or Device

3. Upon further inquiry into the sequence of events, it transpired that Disable Security Tracker

4. Upon further inquiry into the sequence of events, it transpired that Steal And Drive Away

5. Upon further inquiry into the sequence of events, it transpired that Replace Plate Number

6. Upon further inquiry into the sequence of events, it transpired that Transport To Outstation Warehouse


Vehicles / Assets Identified:

- Vehicle Reg No:  ( Mahindra Scorpio)


OFFICER CONCLUSION:
Spot panchnama conducted. Evidence seized and sent for forensic evaluation.
*** SYNTHETIC DEMO RECORD - NOT A REAL CASE ***",CCTNS_000463,2026-05-04T13:12:56,True
